productId,name,price,description,stockQuantity,categoryId,categoryName,storeId,imageUrls,averageRating,totalReviews
380,Rose Candle,130,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/91977204-513e-4e42-9ade-6e6bef6cbb74.jpg'],0.0,0
381,Concrete Candle,200,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/7df6029c-3cd7-461e-a7e7-f2253f3b03fa.jpg'],0.0,0
382,Concrete Candle,250,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/9b6c6cd3-8cb6-4ec9-a874-35e8dd9251a6.jpg'],0.0,0
383,Concrete Candle,200,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/084ba3c1-a92f-4a21-b66c-db3da460f23d.jpg'],0.0,0
384,Concrete Candle,250,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/669d8558-ce95-411e-b51d-e9aa951351a0.jpg'],0.0,0
385,Concrete Candle,250,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/81a2aa10-cbb5-41ba-8240-689e6c20e68b.jpg'],0.0,0
386,Concrete Candle,150,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/5862f2d2-3ab0-42b6-8bdd-3a918315b306.jpg'],0.0,0
387,Concrete Candle,120,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/72c619b6-3a38-4eb9-9bae-206c8bf20c5c.jpg'],0.0,0
388,Concrete Candle,180,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/949dab10-5750-40e0-b8ca-ecbd96dcb263.jpg'],0.0,0
389,Concrete Candle,300,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/aa16a1ff-db58-413b-b8c8-c90ff1b80196.jpg'],0.0,0
390,Concrete Candle,250,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/4f1e9bfd-40e7-4dc7-bcd6-725acb3170b8.jpg'],0.0,0
391,Concrete Candle,200,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/485499dd-d40d-4d17-a0d3-320b24e7f848.jpg'],0.0,0
392,Concrete Candle,250,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/a76c0fb0-25fe-4e5d-8b34-537030caa23b.jpg'],0.0,0
393,Concrete Candle,300,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/1395020a-b87c-4729-b20d-0ea0fa24f84f.jpg'],0.0,0
394,Concrete Candle,250,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/a82217fb-e78d-4c8d-aed2-b3688d01f760.jpg'],0.0,0
395,Concrete Candle,190,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/a92ddea6-fae0-44df-acc1-bb63c6830114.jpg'],0.0,0
396,Concrete Candle,300,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/9a00c819-bc19-4a69-ace7-bf67fe40a499.jpg'],0.0,0
397,Concrete Candle,300,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/219829f9-2df9-4583-847b-095c0be79a4f.jpg'],0.0,0
398,Concrete Candle,120,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/3c0f3201-4c9a-4ad9-8c5e-4e8a854b615a.jpg'],0.0,0
399,Concrete Candle,120,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/3c221b02-659d-44c3-ae29-fc98c6ef71f1.jpg'],0.0,0
400,Concrete Candle,120,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/7721f468-0b60-4ad4-b368-f41c9f55b3bf.jpg'],0.0,0
401,Concrete Candle,150,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/757bbd7c-b781-42f0-b60b-30203009c1f4.jpg'],0.0,0
402,Concrete Candle,150,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/8d6932cc-aef6-4f35-85d8-53109008d673.jpg'],0.0,0
403,Concrete Candle,300,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/1a6e84c9-d704-46ae-87b8-3ee4d8f426ef.jpg'],0.0,0
404,Concrete Candle,150,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/e185e2a9-03e6-4069-8cc3-02557589ecf2.jpg'],0.0,0
405,Concrete Candle,300,"A modern, minimalistic candle poured into a sleek concrete base. Raw, stylish, and perfect for contemporary décor.",0,9,Candels,0,['https://shopyapi.runasp.net/images/23d66d03-a9eb-47f4-85db-0e1609978efd.jpg'],0.0,0
406,Candle Set,500,"A beautifully curated set of candles in different shapes or scents — ideal for gifting, decorating, or creating a calming atmosphere.",0,9,Candels,0,['https://shopyapi.runasp.net/images/26370ef1-9792-4119-976a-f28afafc4113.jpg'],0.0,0
407,Candle Set,300,"A beautifully curated set of candles in different shapes or scents — ideal for gifting, decorating, or creating a calming atmosphere.",0,9,Candels,0,['https://shopyapi.runasp.net/images/eb6c0b5f-eed2-444d-897c-e9688a3aaea8.jpg'],0.0,0
408,Candle Set,350,"A beautifully curated set of candles in different shapes or scents — ideal for gifting, decorating, or creating a calming atmosphere.",0,9,Candels,0,['https://shopyapi.runasp.net/images/0b74e1d7-5c17-4163-958f-2543adcae09b.jpg'],0.0,0
409,Candle Set,500,"A beautifully curated set of candles in different shapes or scents — ideal for gifting, decorating, or creating a calming atmosphere.",0,9,Candels,0,['https://shopyapi.runasp.net/images/87d8a9d0-a267-4b10-92f7-ad4098eeb6da.jpg'],0.0,0
410,Heart Bubbles,200,"Adorable heart-shaped bubble bottles — perfect for romantic occasions, party favors, or adding playful fun to any moment.",0,9,Candels,0,['https://shopyapi.runasp.net/images/1e420280-7a0d-4b93-9a46-5c127dba5035.jpg'],0.0,0
411,Heart Bubbles,200,"Adorable heart-shaped bubble bottles — perfect for romantic occasions, party favors, or adding playful fun to any moment.",0,9,Candels,0,['https://shopyapi.runasp.net/images/0fe52899-c526-4688-b886-2414f55857fb.jpg'],0.0,0
412,Heart Bubbles,260,"Adorable heart-shaped bubble bottles — perfect for romantic occasions, party favors, or adding playful fun to any moment.",0,9,Candels,0,['https://shopyapi.runasp.net/images/89dcccd0-6a7e-4143-82dc-cadc47a10b63.jpg'],0.0,0
413,Jar Candle,150,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/95e520aa-275c-492b-bd1d-fcba4fb28805.jpg'],0.0,0
414,Rose Candle,190,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/b715f857-d7d2-497c-b89d-d3141681c410.jpg'],0.0,0
415,Mini Candle,200,"A small but charming candle — great for travel, gift boxes, or adding a soft glow to your space.",0,9,Candels,0,['https://shopyapi.runasp.net/images/b1e78900-1073-482b-bba8-f5bef11aea5c.jpg'],0.0,0
416,Heart Tealight Candle,250,"Tiny heart-shaped tealight candles — perfect for romantic setups, gifts, or adding a soft glow to your space.",0,9,Candels,0,['https://shopyapi.runasp.net/images/3f274ee8-4a39-453b-b176-7ee603ffb2e3.jpg'],0.0,0
417,Chick Candle,100,A cute chick-shaped candle that brings joy and innocence — perfect for baby showers or playful gifts.,0,9,Candels,0,['https://shopyapi.runasp.net/images/6dd4be40-1c42-4625-b0d2-b59ac7897f2d.jpg'],0.0,0
418,Chick Candle,200,A cute chick-shaped candle that brings joy and innocence — perfect for baby showers or playful gifts.,0,9,Candels,0,['https://shopyapi.runasp.net/images/73ae5ed3-9b33-4527-8278-ad53708628b1.jpg'],0.0,0
419,Classic Candle,300,"A timeless candle with a clean, simple design — elegant and versatile for any room or occasion.",0,9,Candels,0,['https://shopyapi.runasp.net/images/d0b8cceb-3a85-4dee-9ef0-ad5feb59b246.jpg'],0.0,0
420,Classic Candle,400,"A timeless candle with a clean, simple design — elegant and versatile for any room or occasion.",0,9,Candels,0,['https://shopyapi.runasp.net/images/67491bf3-7259-4b99-8dc2-5a8bc4c67ba9.jpg'],0.0,0
421,Classic Candle,350,"A timeless candle with a clean, simple design — elegant and versatile for any room or occasion.",0,9,Candels,0,['https://shopyapi.runasp.net/images/62058e97-714e-42cd-a126-4710ee6aa32c.jpg'],0.0,0
422,Pear Candle ,150,"A fruity, fun candle shaped like a juicy pear — adds a quirky touch to your décor and scent collection.",0,9,Candels,0,['https://shopyapi.runasp.net/images/d42196ac-dc95-4e8b-9e8f-047b9c78178a.jpg'],0.0,0
423,Heart Candle,170,"A romantic heart-shaped candle that adds warmth and love to any space. Perfect for gifts, date nights, or self-care moments filled with affection.",0,9,Candels,0,['https://shopyapi.runasp.net/images/0d82816e-c1b2-458b-9755-838724580c4e.jpg'],0.0,0
424,Purple Cake,500,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/d48fbded-5cfd-4511-8926-9695fbf350cb.jpg'],0.0,0
425,Cake,380,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/1c68f0a3-8988-45a8-977c-b4373adc3a95.jpg'],0.0,0
426,Cake,500,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/72b6388c-8b25-4053-a480-c52806debdba.jpg'],0.0,0
427,Chocolate Cake,400,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/3620cb79-11be-4d30-a67b-ac2bc678c2b5.jpg'],0.0,0
428,Heart Cake,500,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/8690b4d0-0e1a-4904-99b2-e7cf003eaf57.jpg'],0.0,0
429,Strawberry Cake,500,"A delicious of juicy strawberries  — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/e376e76a-4cc5-47bf-b66b-7eb26e376b3e.jpg'],0.0,0
430,Cake,350,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/9716a718-1b7f-41a1-b9fe-2c911ba427b1.jpg'],0.0,0
431,Cake,450,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/4283af6d-c1ed-4b9b-841f-74d3116380ab.jpg'],0.0,0
432,Cake,450,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/1ad61709-fa68-4a6b-af21-aeeb2707e0fe.jpg'],0.0,0
433,Floral Cake,500,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/1ab753ef-aac3-40a2-afcb-01c15b979943.jpg'],0.0,0
434,Floral Cake,500,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/4027565b-0ae8-4872-a589-452b642dede8.jpg'],0.0,0
435,Floral Cake,550,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/e8c5b25a-d3cc-47e9-b85b-f656481cdfd0.jpg'],0.0,0
436,Floral Cake,560,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/ae133ab3-7d82-497f-8fa7-5502ea00e501.jpg'],0.0,0
437,Chocolate Lovers Cake,400,"Rich, moist, and filled with deep chocolate flavor — a dream come true for choco-holics.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/1d03578b-bb4d-4b79-8b41-b28cd9a76d99.jpg'],0.0,0
438,Chocolate Lovers Cake,450,"Rich, moist, and filled with deep chocolate flavor — a dream come true for choco-holics.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/6e0da290-66a9-4f1b-97b1-e6f40d8801ec.jpg'],0.0,0
439,Chocolate Lovers Cake,450,"Rich, moist, and filled with deep chocolate flavor — a dream come true for choco-holics.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/16ebc9fd-9d81-48ac-b7bb-6587b08ffaec.jpg'],0.0,0
440,Chocolate Lovers Cake,430,"Rich, moist, and filled with deep chocolate flavor — a dream come true for choco-holics.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/e7da2e49-1da3-4629-89d0-8351d07bb064.jpg'],0.0,0
441,Chocolate Lovers Cake,480,"Rich, moist, and filled with deep chocolate flavor — a dream come true for choco-holics.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/23be06ed-5cde-492d-9521-f4716747c661.jpg'],0.0,0
442,Chocolate Lovers Cake,700,"Rich, moist, and filled with deep chocolate flavor — a dream come true for choco-holics.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/287214eb-670e-4f19-ba7e-eaa035380474.jpg'],0.0,0
443,Chocolate Lovers Cake,800,"Rich, moist, and filled with deep chocolate flavor — a dream come true for choco-holics.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/da1d25f6-93e9-49e8-af1d-09ebbc796699.jpg'],0.0,0
444,Heart Cake,500,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/79965756-894f-4e1d-b0fa-81fa618a8945.jpg'],0.0,0
445,Romantic Cake,550,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/a4c4103a-bc06-49e0-ab01-59263d08d31d.jpg'],0.0,0
446,Cake ,450,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/0b3639af-6a62-48d8-a68d-8534043091c7.jpg'],0.0,0
447,Heart Cake,460,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/1d6090a3-5d01-4b24-948a-fe996989762c.jpg'],0.0,0
448,Heart Cake,500,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/8d86fe53-74be-41a5-8ff0-ec946e572a8d.jpg'],0.0,0
449,Purple Cake,570,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/c4dc7066-6dbb-487d-8625-8782ac7cba6a.jpg'],0.0,0
450,Heart Cake,450,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/020d3430-421c-4903-96e8-94f72460bd8d.jpg'],0.0,0
451,Heart Cake,480,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/79f86d88-6ae5-46ed-a2d0-f32c2f0b898e.jpg'],0.0,0
452,Heart Cake,400,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/dd6179c8-2b8d-4d2a-8fde-95c552fb33b0.jpg'],0.0,0
453,Heart Cake,450,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/e45e5f1f-de64-460b-8414-3ff851bc5dec.jpg'],0.0,0
454,Heart Cake,500,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/555f1801-e601-4504-a938-0e69f271f6b7.jpg'],0.0,0
455,Heart Cake,570,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/2f2c636c-d50d-40b3-87e7-cd1413c77ea6.jpg'],0.0,0
456,Heart Cake,570,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/47fb5b33-d952-4034-8b98-f783aaaae474.jpg'],0.0,0
457,Lotus Cake ,500,"Rich, moist cake topped with creamy Lotus Biscoff spread and crunchy biscuit crumbles — a true treat for Lotus lovers.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/a3bcc497-407d-45bf-a0d9-ff215f4455d0.jpg'],0.0,0
458,Lotus Cake ,550,"Rich, moist cake topped with creamy Lotus Biscoff spread and crunchy biscuit crumbles — a true treat for Lotus lovers.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/79925833-778e-409f-84a3-f367ee979c2b.jpg'],0.0,0
459,Butterfly Cake,600,"A dreamy cake decorated with colorful edible butterflies — light, magical, and perfect for whimsical celebrations.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/5367e21a-5e41-45d3-89de-fc60dff7d5b1.jpg'],0.0,0
460,Butterfly Cake,500,"A dreamy cake decorated with colorful edible butterflies — light, magical, and perfect for whimsical celebrations.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/f414cc26-1d71-4bb2-aacb-da4fe2fd58fc.jpg'],0.0,0
461,Butterfly Cake,500,"A dreamy cake decorated with colorful edible butterflies — light, magical, and perfect for whimsical celebrations.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/ff54e8b9-8834-40ef-81ab-d5568f589b47.jpg'],0.0,0
462,Butterfly Cake,550,"A dreamy cake decorated with colorful edible butterflies — light, magical, and perfect for whimsical celebrations.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/6c8e2511-ff2a-4905-ab31-0dcb98df0749.jpg'],0.0,0
463,Butterfly Cake,600,"A dreamy cake decorated with colorful edible butterflies — light, magical, and perfect for whimsical celebrations.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/5af17e5c-bde7-4d33-91d5-691570a505ad.jpg'],0.0,0
464,Butterfly Cake,650,"A dreamy cake decorated with colorful edible butterflies — light, magical, and perfect for whimsical celebrations.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/92e81f25-ae8a-43d2-a569-b5c92c414442.jpg'],0.0,0
465,Donuts,200,"Fluffy, golden donuts in fun flavors and toppings — perfect for sharing, gifting, or a sweet snack anytime.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/6fa208f7-df7e-46bb-9e23-20f0ac12b9cb.jpg'],0.0,0
466,Donuts,250,"Fluffy, golden donuts in fun flavors and toppings — perfect for sharing, gifting, or a sweet snack anytime.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/db7798a1-32e4-4864-a81f-4f63f13b3e55.jpg'],0.0,0
467,Donuts,230,"Fluffy, golden donuts in fun flavors and toppings — perfect for sharing, gifting, or a sweet snack anytime.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/b718237c-5583-4921-a1cc-f88e02d90815.jpg'],0.0,0
468,Donuts,150,"Fluffy, golden donuts in fun flavors and toppings — perfect for sharing, gifting, or a sweet snack anytime.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/8e58ec9d-80b0-4de0-8160-20f5cfa724c7.jpg'],0.0,0
469,Desserts,250,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/98c2b175-71dd-40a9-b995-a47ad55525fc.jpg'],0.0,0
470,Donuts,50,"Fluffy, golden donuts in fun flavors and toppings — perfect for sharing, gifting, or a sweet snack anytime.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/f4728ac1-e941-41a0-9eda-84f5753c34d5.jpg'],0.0,0
471,Desserts,200,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/563966e8-f088-4794-8ce7-7038b22125e3.jpg'],0.0,0
472,Desserts,200,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/0eac29a8-2f84-4dfb-b070-378ebf58e5f2.jpg'],0.0,0
473,Desserts,300,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/d4ccd41d-af38-466b-a8da-88bb2d9776ef.jpg'],0.0,0
474,Desserts,200,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/ceb6c3a5-6283-4cf5-86ac-74a2fbe7cd40.jpg'],0.0,0
475,Desserts,300,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/cb0dfce3-7304-4530-9e57-7f459332023f.jpg'],0.0,0
476,Desserts,350,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/b83d85e7-c048-43ca-9153-d4c204c03b3d.jpg'],0.0,0
477,Desserts,300,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/f570a0f3-60fe-4648-8de3-b57bb0ed8bbc.jpg'],0.0,0
478,Desserts,300,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/d9b640b7-ec05-4dc5-a3cb-2eb9187e3111.jpg'],0.0,0
479,Donuts,200,"Fluffy, golden donuts in fun flavors and toppings — perfect for sharing, gifting, or a sweet snack anytime.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/5e70dbac-3407-45f5-b914-e8c46e3ff5df.jpg'],0.0,0
480,Donuts,200,"Fluffy, golden donuts in fun flavors and toppings — perfect for sharing, gifting, or a sweet snack anytime.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/5bca46a8-a12f-40df-af5b-8609dae29489.jpg'],0.0,0
481,Desserts,500,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/08ec1593-b813-47d5-b18b-0b395bcb22cf.jpg'],0.0,0
482,Desserts,200,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/bee43c75-260b-4dd1-960a-d9624b507201.jpg'],0.0,0
483,Desserts,250,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/45772111-ee7e-46b9-8a10-8ecebe8a909e.jpg'],0.0,0
484,Desserts,250,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/9ea26770-1c03-45f6-8333-81244361e007.jpg'],0.0,0
485,Desserts,200,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/aaaf53b5-ca88-44b9-8532-3db8d4c30a1f.jpg'],0.0,0
486,Desserts,200,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/e5013865-5bed-4e98-91c9-419f47e6a172.jpg'],0.0,0
487,Desserts,230,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/33c92103-62ad-4885-b8bb-351b675d3daf.jpg'],0.0,0
488,Desserts,190,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/61c02360-e4af-4288-8736-586627bb2a62.jpg'],0.0,0
489,Desserts,180,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/e8dd8ece-ae57-4da5-952f-9d3999118a96.jpg'],0.0,0
490,Desserts,300,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/94478556-6f6e-4c95-86b4-86d549806f77.jpg'],0.0,0
491,Desserts,350,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/179351ee-255d-42b3-bf73-15bddfcb2ce4.jpg'],0.0,0
492,Sea Cake,500,"A delicious mix of juicy strawberries and crunchy Oreos — playful, sweet, and totally unique.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/0c4ea502-cd04-410d-8af6-deed09a35b7e.jpg'],0.0,0
493,Red Cake,500,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/f59de4bc-63a7-4fd3-99cf-2760a9559b96.jpg'],0.0,0
494,Red Cake,600,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/5abb2119-631e-41cc-950e-faf570699a9e.jpg'],0.0,0
495,Desserts,200,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/fbd065ef-ed73-4e73-866c-4b6a44b1e87b.jpg'],0.0,0
496,Desserts,300,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/f2bafe16-b364-4327-abff-f6ec61df51a8.jpg'],0.0,0
497,Desserts,270,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/9acd4f43-dd08-4c1a-bc06-8d48ae4bde8a.jpg'],0.0,0
498,Desserts,200,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/a132e774-f7a5-4933-8444-4adbc120dfd5.jpg'],0.0,0
